"VL_PGTO","DE_CLASSE","DE_DIVISAO_SETOR","DE_DIVISAO","DE_GRUPO","DE_SETOR_ECONOMICO","DE_SECAO","DE_SUBCLASSE","NU_ANO","DE_MES_COMP","NU_MES","CD_CLASSE","CD_DIVISAO","CD_GRUPO","CD_SECAO","CD_SUBCLASSE"
358066.98,"Acabamentos em fios, tecidos e artefatos têxteis",SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,"Acabamentos em fios, tecidos e artefatos têxteis",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Estamparia e texturização em fios, tecidos, artefatos têxteis e peças do vestuário",2022,JULHO,7,"13405","13","134",C ,"1340501"
2100195.29,"Acabamentos em fios, tecidos e artefatos têxteis",SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,"Acabamentos em fios, tecidos e artefatos têxteis",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Alvejamento, tingimento e torção em fios, tecidos, artefatos têxteis e peças do vestuário",2022,JULHO,7,"13405","13","134",C ,"1340502"
527011.95,"Acabamentos em fios, tecidos e artefatos têxteis",SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,"Acabamentos em fios, tecidos e artefatos têxteis",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Outros serviços de acabamento em fios, tecidos, artefatos têxteis e peças do vestuário",2022,JULHO,7,"13405","13","134",C ,"1340599"
1053.08,"Acabamentos em fios, tecidos e artefatos têxteis",SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,"Acabamentos em fios, tecidos e artefatos têxteis",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Estamparia e texturização em fios, tecidos, artefatos têxteis e peças do vestuário",2022,AGOSTO,8,"13405","13","134",C ,"1340501"
1380.12,"Acabamentos em fios, tecidos e artefatos têxteis",SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,"Acabamentos em fios, tecidos e artefatos têxteis",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Alvejamento, tingimento e torção em fios, tecidos, artefatos têxteis e peças do vestuário",2022,AGOSTO,8,"13405","13","134",C ,"1340502"
1768.48,"Acabamentos em fios, tecidos e artefatos têxteis",SECUNDÁRIO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,"Acabamentos em fios, tecidos e artefatos têxteis",INDUSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,"Outros serviços de acabamento em fios, tecidos, artefatos têxteis e peças do vestuário",2022,AGOSTO,8,"13405","13","134",C ,"1340599"
1993.48,Administração de consórcios para aquisição de bens e direitos,TERCIÁRIO,ATIVIDADES DE SERVIÇOS FINANCEIROS,Atividades de serviços financeiros não especificadas anteriormente,SERVIÇO,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",Administração de consórcios para aquisição de bens e direitos,2022,JANEIRO,1,"64930","64","649",K ,"6493000"
1117.3,Administração de consórcios para aquisição de bens e direitos,TERCIÁRIO,ATIVIDADES DE SERVIÇOS FINANCEIROS,Atividades de serviços financeiros não especificadas anteriormente,SERVIÇO,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",Administração de consórcios para aquisição de bens e direitos,2022,FEVEREIRO,2,"64930","64","649",K ,"6493000"
62310.45,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação",TERCIÁRIO,PUBLICIDADE E PESQUISA DE MERCADO,Publicidade,SERVIÇO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","Agenciamento de espaços para publicidade, exceto em veículos de comunicação",2022,JANEIRO,1,"73122","73","731",M ,"7312200"
27360.31,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação",TERCIÁRIO,PUBLICIDADE E PESQUISA DE MERCADO,Publicidade,SERVIÇO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","Agenciamento de espaços para publicidade, exceto em veículos de comunicação",2022,FEVEREIRO,2,"73122","73","731",M ,"7312200"
42480.34,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação",TERCIÁRIO,PUBLICIDADE E PESQUISA DE MERCADO,Publicidade,SERVIÇO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","Agenciamento de espaços para publicidade, exceto em veículos de comunicação",2022,MARÇO,3,"73122","73","731",M ,"7312200"
61976.51,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação",TERCIÁRIO,PUBLICIDADE E PESQUISA DE MERCADO,Publicidade,SERVIÇO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","Agenciamento de espaços para publicidade, exceto em veículos de comunicação",2022,ABRIL,4,"73122","73","731",M ,"7312200"
50091.25,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação",TERCIÁRIO,PUBLICIDADE E PESQUISA DE MERCADO,Publicidade,SERVIÇO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","Agenciamento de espaços para publicidade, exceto em veículos de comunicação",2022,MAIO,5,"73122","73","731",M ,"7312200"
49993.14,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação",TERCIÁRIO,PUBLICIDADE E PESQUISA DE MERCADO,Publicidade,SERVIÇO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","Agenciamento de espaços para publicidade, exceto em veículos de comunicação",2022,JUNHO,6,"73122","73","731",M ,"7312200"
47867.18,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação",TERCIÁRIO,PUBLICIDADE E PESQUISA DE MERCADO,Publicidade,SERVIÇO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","Agenciamento de espaços para publicidade, exceto em veículos de comunicação",2022,JULHO,7,"73122","73","731",M ,"7312200"
112.19,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação",TERCIÁRIO,PUBLICIDADE E PESQUISA DE MERCADO,Publicidade,SERVIÇO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","Agenciamento de espaços para publicidade, exceto em veículos de comunicação",2022,AGOSTO,8,"73122","73","731",M ,"7312200"
1605.53,Agências de publicidade,TERCIÁRIO,PUBLICIDADE E PESQUISA DE MERCADO,Publicidade,SERVIÇO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",Agências de publicidade,2022,JANEIRO,1,"73114","73","731",M ,"7311400"
527.26,Agências de publicidade,TERCIÁRIO,PUBLICIDADE E PESQUISA DE MERCADO,Publicidade,SERVIÇO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",Agências de publicidade,2022,FEVEREIRO,2,"73114","73","731",M ,"7311400"
5425.19,Agências de publicidade,TERCIÁRIO,PUBLICIDADE E PESQUISA DE MERCADO,Publicidade,SERVIÇO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",Agências de publicidade,2022,MARÇO,3,"73114","73","731",M ,"7311400"
2250.78,Agências de publicidade,TERCIÁRIO,PUBLICIDADE E PESQUISA DE MERCADO,Publicidade,SERVIÇO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",Agências de publicidade,2022,ABRIL,4,"73114","73","731",M ,"7311400"
2507.17,Agências de publicidade,TERCIÁRIO,PUBLICIDADE E PESQUISA DE MERCADO,Publicidade,SERVIÇO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",Agências de publicidade,2022,MAIO,5,"73114","73","731",M ,"7311400"
3383.05,Agências de publicidade,TERCIÁRIO,PUBLICIDADE E PESQUISA DE MERCADO,Publicidade,SERVIÇO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",Agências de publicidade,2022,JUNHO,6,"73114","73","731",M ,"7311400"
5598.15,Agências de publicidade,TERCIÁRIO,PUBLICIDADE E PESQUISA DE MERCADO,Publicidade,SERVIÇO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",Agências de publicidade,2022,JULHO,7,"73114","73","731",M ,"7311400"
516.33,Agências de publicidade,TERCIÁRIO,PUBLICIDADE E PESQUISA DE MERCADO,Publicidade,SERVIÇO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",Agências de publicidade,2022,AGOSTO,8,"73114","73","731",M ,"7311400"
86793.47,Agências de viagens,TERCIÁRIO,"AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",Agências de viagens e operadores turísticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Agências de viagens,2022,JANEIRO,1,"79112","79","791",N ,"7911200"
79329.33,Agências de viagens,TERCIÁRIO,"AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",Agências de viagens e operadores turísticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Agências de viagens,2022,FEVEREIRO,2,"79112","79","791",N ,"7911200"
40269.13,Agências de viagens,TERCIÁRIO,"AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",Agências de viagens e operadores turísticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Agências de viagens,2022,MARÇO,3,"79112","79","791",N ,"7911200"
39149.43,Agências de viagens,TERCIÁRIO,"AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",Agências de viagens e operadores turísticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Agências de viagens,2022,ABRIL,4,"79112","79","791",N ,"7911200"
97240.37,Agências de viagens,TERCIÁRIO,"AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",Agências de viagens e operadores turísticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Agências de viagens,2022,MAIO,5,"79112","79","791",N ,"7911200"
54673.71,Agências de viagens,TERCIÁRIO,"AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",Agências de viagens e operadores turísticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Agências de viagens,2022,JUNHO,6,"79112","79","791",N ,"7911200"
56911.98,Agências de viagens,TERCIÁRIO,"AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",Agências de viagens e operadores turísticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Agências de viagens,2022,JULHO,7,"79112","79","791",N ,"7911200"
138.55,Agências de viagens,TERCIÁRIO,"AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",Agências de viagens e operadores turísticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Agências de viagens,2022,AGOSTO,8,"79112","79","791",N ,"7911200"
24020.83,Aluguel de equipamentos recreativos e esportivos,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de objetos pessoais e domésticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Aluguel de equipamentos recreativos e esportivos,2022,JANEIRO,1,"77217","77","772",N ,"7721700"
33945.78,Aluguel de equipamentos recreativos e esportivos,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de objetos pessoais e domésticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Aluguel de equipamentos recreativos e esportivos,2022,FEVEREIRO,2,"77217","77","772",N ,"7721700"
35458.38,Aluguel de equipamentos recreativos e esportivos,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de objetos pessoais e domésticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Aluguel de equipamentos recreativos e esportivos,2022,MARÇO,3,"77217","77","772",N ,"7721700"
50082.45,Aluguel de equipamentos recreativos e esportivos,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de objetos pessoais e domésticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Aluguel de equipamentos recreativos e esportivos,2022,ABRIL,4,"77217","77","772",N ,"7721700"
55518.03,Aluguel de equipamentos recreativos e esportivos,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de objetos pessoais e domésticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Aluguel de equipamentos recreativos e esportivos,2022,MAIO,5,"77217","77","772",N ,"7721700"
40860.41,Aluguel de equipamentos recreativos e esportivos,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de objetos pessoais e domésticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Aluguel de equipamentos recreativos e esportivos,2022,JUNHO,6,"77217","77","772",N ,"7721700"
40340.08,Aluguel de equipamentos recreativos e esportivos,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de objetos pessoais e domésticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Aluguel de equipamentos recreativos e esportivos,2022,JULHO,7,"77217","77","772",N ,"7721700"
141.82,Aluguel de equipamentos recreativos e esportivos,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de objetos pessoais e domésticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Aluguel de equipamentos recreativos e esportivos,2022,AGOSTO,8,"77217","77","772",N ,"7721700"
6789.39,"Aluguel de fitas de vídeo, DVDs e similares",TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de objetos pessoais e domésticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de fitas de vídeo, DVDs e similares",2022,JANEIRO,1,"77225","77","772",N ,"7722500"
4826.38,"Aluguel de fitas de vídeo, DVDs e similares",TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de objetos pessoais e domésticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de fitas de vídeo, DVDs e similares",2022,FEVEREIRO,2,"77225","77","772",N ,"7722500"
5175.52,"Aluguel de fitas de vídeo, DVDs e similares",TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de objetos pessoais e domésticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de fitas de vídeo, DVDs e similares",2022,MARÇO,3,"77225","77","772",N ,"7722500"
5624.97,"Aluguel de fitas de vídeo, DVDs e similares",TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de objetos pessoais e domésticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de fitas de vídeo, DVDs e similares",2022,ABRIL,4,"77225","77","772",N ,"7722500"
6203.56,"Aluguel de fitas de vídeo, DVDs e similares",TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de objetos pessoais e domésticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de fitas de vídeo, DVDs e similares",2022,MAIO,5,"77225","77","772",N ,"7722500"
4726.03,"Aluguel de fitas de vídeo, DVDs e similares",TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de objetos pessoais e domésticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de fitas de vídeo, DVDs e similares",2022,JUNHO,6,"77225","77","772",N ,"7722500"
6031.23,"Aluguel de fitas de vídeo, DVDs e similares",TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de objetos pessoais e domésticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de fitas de vídeo, DVDs e similares",2022,JULHO,7,"77225","77","772",N ,"7722500"
1.16,"Aluguel de fitas de vídeo, DVDs e similares",TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de objetos pessoais e domésticos,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de fitas de vídeo, DVDs e similares",2022,AGOSTO,8,"77225","77","772",N ,"7722500"
2355.15,Aluguel de máquinas e equipamentos agrícolas sem operador,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Aluguel de máquinas e equipamentos agrícolas sem operador,2022,JANEIRO,1,"77314","77","773",N ,"7731400"
2,Aluguel de máquinas e equipamentos agrícolas sem operador,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Aluguel de máquinas e equipamentos agrícolas sem operador,2022,FEVEREIRO,2,"77314","77","773",N ,"7731400"
2,Aluguel de máquinas e equipamentos agrícolas sem operador,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Aluguel de máquinas e equipamentos agrícolas sem operador,2022,MARÇO,3,"77314","77","773",N ,"7731400"
2,Aluguel de máquinas e equipamentos agrícolas sem operador,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Aluguel de máquinas e equipamentos agrícolas sem operador,2022,ABRIL,4,"77314","77","773",N ,"7731400"
435.8,Aluguel de máquinas e equipamentos agrícolas sem operador,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Aluguel de máquinas e equipamentos agrícolas sem operador,2022,MAIO,5,"77314","77","773",N ,"7731400"
176.8,Aluguel de máquinas e equipamentos agrícolas sem operador,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Aluguel de máquinas e equipamentos agrícolas sem operador,2022,JUNHO,6,"77314","77","773",N ,"7731400"
60.8,Aluguel de máquinas e equipamentos agrícolas sem operador,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,Aluguel de máquinas e equipamentos agrícolas sem operador,2022,JULHO,7,"77314","77","773",N ,"7731400"
35.17,Aluguel de máquinas e equipamentos não especificados anteriormente,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de equipamentos científicos, médicos e hospitalares, sem operador",2022,JANEIRO,1,"77390","77","773",N ,"7739002"
152415.79,Aluguel de máquinas e equipamentos não especificados anteriormente,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes",2022,JANEIRO,1,"77390","77","773",N ,"7739003"
274282.23,Aluguel de máquinas e equipamentos não especificados anteriormente,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",2022,JANEIRO,1,"77390","77","773",N ,"7739099"
82.44,Aluguel de máquinas e equipamentos não especificados anteriormente,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de equipamentos científicos, médicos e hospitalares, sem operador",2022,FEVEREIRO,2,"77390","77","773",N ,"7739002"
10817.4,Aluguel de máquinas e equipamentos não especificados anteriormente,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes",2022,FEVEREIRO,2,"77390","77","773",N ,"7739003"
483149.64,Aluguel de máquinas e equipamentos não especificados anteriormente,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",2022,FEVEREIRO,2,"77390","77","773",N ,"7739099"
2,Aluguel de máquinas e equipamentos não especificados anteriormente,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de equipamentos científicos, médicos e hospitalares, sem operador",2022,MARÇO,3,"77390","77","773",N ,"7739002"
10080.35,Aluguel de máquinas e equipamentos não especificados anteriormente,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes",2022,MARÇO,3,"77390","77","773",N ,"7739003"
447329.99,Aluguel de máquinas e equipamentos não especificados anteriormente,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",2022,MARÇO,3,"77390","77","773",N ,"7739099"
3156.51,Aluguel de máquinas e equipamentos não especificados anteriormente,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de equipamentos científicos, médicos e hospitalares, sem operador",2022,ABRIL,4,"77390","77","773",N ,"7739002"
37000.39,Aluguel de máquinas e equipamentos não especificados anteriormente,TERCIÁRIO,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,Aluguel de máquinas e equipamentos sem operador,SERVIÇO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes",2022,ABRIL,4,"77390","77","773",N ,"7739003"
